order_id,order_date,ship_date,customer_id,region,product_category,product_name,quantity,unit_price,discount,revenue,profit
993,2023-07-05,2023-07-08,393,East,Office Supplies,Pen,10,1.5,0.0,15.0,4.15
264,2023-11-19,2023-11-23,781,Central,Office Supplies,Notebook,12,6.0,0.0,72.0,23.67
1077,2024-02-11,2024-02-14,1430,East,Office Supplies,Pen,16,1.5,0.0,24.0,6.42
1596,2022-05-05,2022-05-10,1378,East,Furniture,Desk,11,425.0,0.21,3693.25,1008.18
1004,2023-09-04,2023-09-10,501,West,Furniture,Table,4,380.0,0.0,1520.0,445.76
1644,2023-12-19,,1041,East,Furniture,Desk,4,425.0,0.22,1326.0,432.83
5,2024-05-28,2024-06-03,79,West,Office Supplies,Folder,14,2.0,0.24,21.28,3.57
1127,2024-02-18,2024-02-23,1518,Central,Office Supplies,Notebook,16,6.0,0.0,96.0,20.87
1220,2023-10-08,2023-10-14,1732,South,Furniture,Desk,10,450.0,0.22,3510.0,805.67
774,2022-07-17,2022-07-23,1284,West,Office Supplies,Paper,6,12.0,0.15,61.2,20.31
877,2022-10-04,2022-10-05,532,South,Furniture,Table,6,430.0,0.11,2296.2,783.47
992,2023-04-05,2023-04-11,1425,Central,Office Supplies,Envelope,16,0.75,0.19,9.72,1.69
884,2023-09-20,2023-09-26,604,East,Office Supplies,Notebook,11,6.0,0.18,54.12,9.41
1374,2023-12-27,2023-12-30,31,Central,Furniture,Bookshelf,5,220.0,0.13,957.0,322.48
47,2023-03-31,2023-04-02,1297,South,Office Supplies,Marker,14,3.25,0.0,45.5,9.52
867,2023-08-11,2023-08-14,344,Central,Office Supplies,Notebook,15,6.0,0.0,90.0,17.85
823,2024-04-20,2024-04-23,1837,East,Office Supplies,Folder,12,2.0,0.02,23.52,3.7
936,2024-07-12,2024-07-16,1126,Central,Office Supplies,Envelope,16,0.75,0.0,12.0,2.46
1844,2022-08-03,2022-08-04,1550,East,Technology,Mouse,8,25.0,0.23,154.0,44.46
656,2023-01-05,2023-01-08,1802,West,Furniture,Table,8,430.0,0.11,3061.6,720.11
269,2023-05-09,2023-05-14,1668,South,Office Supplies,Folder,6,2.0,0.09,10.92,2.77
370,2024-12-08,2024-12-13,1178,East,Furniture,Couch,11,950.0,0.0,10450.0,3484.65
636,2023-03-18,2023-03-24,1285,East,Office Supplies,Envelope,12,0.75,0.16,7.56,1.31
1130,2022-05-07,2022-05-11,1582,Central,Furniture,Chair,9,135.0,0.0,1215.0,199.56
1694,2023-09-20,2023-09-21,279,West,Technology,Laptop,9,1500.0,0.0,13500.0,4325.21
1683,2023-04-20,2023-04-21,836,East,Technology,Printer,5,300.0,0.0,1500.0,457.46
657,2022-05-29,2022-06-04,1700,West,Furniture,Chair,6,180.0,0.0,1080.0,218.97
120,2022-05-02,2022-05-07,1171,West,Office Supplies,Envelope,7,0.75,0.0,5.25,1.13
831,2023-05-07,2023-05-09,1912,Central,Office Supplies,Notebook,5,6.0,0.17,24.9,5.28
1811,2023-03-28,2023-04-01,428,East,Furniture,Table,11,430.0,0.05,4493.5,1256.21
1628,2022-06-19,2022-06-25,1788,Central,Office Supplies,Notebook,10,6.0,0.0,60.0,9.73
1082,2022-07-13,2022-07-17,1186,South,Office Supplies,Stapler,11,8.5,0.0,93.5,23.18
1975,2023-05-27,2023-06-01,1163,South,Office Supplies,Marker,6,3.25,0.21,15.4,2.72
1370,2022-11-17,2022-11-22,913,East,Furniture,Desk,9,425.0,0.07,3557.25,1116.79
741,2022-12-02,2022-12-04,698,West,Office Supplies,Folder,11,2.0,0.0,22.0,4.97
1498,2022-02-24,2022-02-26,1978,East,Furniture,Chair,7,180.0,0.05,1197.0,305.85
117,2022-03-28,2022-03-29,1548,East,Furniture,Desk,8,425.0,0.1,3060.0,476.94
1854,2023-07-23,2023-07-27,1416,South,Office Supplies,Folder,5,2.0,0.0,10.0,1.62
791,2023-12-11,2023-12-15,1873,South,Technology,Mouse,5,49.0,0.0,245.0,69.83
1151,2023-10-17,2023-10-22,41,West,Office Supplies,Paper,5,12.0,0.0,60.0,18.2
1417,2023-09-16,2023-09-17,1592,West,Office Supplies,Paper,9,12.0,0.0,108.0,31.54
1932,2024-08-20,2024-08-26,1854,East,Furniture,Desk,6,425.0,0.0,2550.0,758.38
1013,2023-10-24,2023-10-28,1968,Central,Technology,Monitor,11,230.0,0.18,2074.6,354.6
1665,2022-04-09,2022-04-10,588,East,Office Supplies,Pen,5,3.0,0.24,11.4,3.29
1082,2022-07-13,2022-07-14,1186,West,Technology,Printer,9,350.0,0.0,3150.0,587.0
634,2023-05-14,2023-05-19,540,Central,Office Supplies,Envelope,14,0.75,0.0,10.5,1.78
513,2022-05-08,2022-05-09,1632,South,Furniture,Chair,1,90.0,0.2,72.0,21.7
1775,2022-03-06,,1873,West,Office Supplies,Notebook,12,6.0,0.0,72.0,-23.61
802,2023-10-03,2023-10-05,792,West,Office Supplies,Folder,5,2.0,0.0,10.0,2.93
1120,2024-03-27,2024-03-30,553,Central,Office Supplies,Envelope,13,0.75,0.24,7.41,2.31
1662,2023-12-10,2023-12-15,1280,West,Furniture,Cabinet,10,300.0,0.04,2880.0,1002.87
1142,2024-10-01,2024-10-07,431,West,Office Supplies,Paper,13,12.0,0.0,156.0,27.6
560,2022-04-02,2022-04-05,982,West,Furniture,Desk,7,450.0,0.0,3150.0,1080.55
1625,2023-02-25,2023-02-27,74,West,Technology,Laptop,3,1500.0,0.0,4500.0,1216.08
488,2023-11-09,2023-11-12,594,West,Furniture,Desk,3,450.0,0.14,1161.0,362.99
1261,2023-06-01,2023-06-06,657,West,Office Supplies,Stapler,4,8.5,0.0,34.0,9.52
1909,2022-02-23,2022-02-28,690,West,Furniture,Table,9,520.0,0.0,4680.0,1235.56
897,2023-12-10,2023-12-11,307,West,Technology,Monitor,11,280.0,0.0,3080.0,895.43
1296,2024-02-11,2024-02-15,903,South,Office Supplies,Folder,6,2.0,0.0,12.0,2.57
1213,2022-05-05,2022-05-06,911,West,Furniture,Chair,10,135.0,0.07,1255.5,420.41
704,2023-12-04,2023-12-09,1654,South,Technology,Monitor,6,230.0,0.0,1380.0,238.82
1471,2023-07-19,2023-07-21,1068,South,Technology,Monitor,2,230.0,0.21,363.4,77.62
581,2022-07-02,2022-07-08,629,East,Furniture,Desk,9,450.0,0.0,4050.0,632.74
790,2022-09-11,2022-09-13,1654,East,Office Supplies,Notebook,9,6.0,0.17,44.82,9.16
861,2022-01-22,2022-01-23,1136,South,Office Supplies,Pen,12,3.0,0.0,36.0,6.97
247,2022-11-07,2022-11-13,1143,South,Office Supplies,Envelope,7,0.75,0.0,5.25,0.84
1987,2024-11-27,2024-12-02,1365,West,Furniture,Bookshelf,7,220.0,0.24,1170.4,290.67
1100,2023-10-15,2023-10-17,701,East,Office Supplies,Paper,16,12.0,0.0,192.0,46.8
154,2023-09-29,2023-10-04,1292,Central,Furniture,Table,4,380.0,0.0,1520.0,251.63
1680,2022-04-22,2022-04-28,615,East,Furniture,Desk,10,450.0,0.0,4500.0,910.67
1459,2024-11-17,2024-11-23,326,South,Technology,Mouse,7,49.0,0.12,301.84,102.83
997,2022-08-07,2022-08-09,407,South,Office Supplies,Pen,4,3.0,0.0,12.0,2.07
1110,2023-08-25,2023-08-30,1831,West,Office Supplies,Notebook,9,6.0,0.13,46.98,9.91
697,2022-08-01,2022-08-04,463,West,Furniture,Cabinet,4,300.0,0.0,1200.0,188.61
1309,2022-10-14,2022-10-19,720,East,Office Supplies,Stapler,6,8.5,0.15,43.35,7.79
1998,2024-03-13,2024-03-19,964,West,Office Supplies,Paper,3,12.0,0.11,32.04,9.29
1244,2024-02-01,2024-02-06,1521,Central,Furniture,Bookshelf,3,220.0,0.0,660.0,147.41
1093,2022-10-10,2022-10-11,1672,Central,Furniture,Chair,5,90.0,0.0,450.0,108.19
1071,2023-06-17,2023-06-20,1843,West,Office Supplies,Folder,7,2.0,0.0,14.0,2.54
1009,2022-10-08,2022-10-12,424,Central,Technology,Mouse,2,49.0,0.0,98.0,28.07
94,2024-06-05,2024-06-06,428,Central,Office Supplies,Pen,6,3.0,0.09,16.38,4.92
1774,2022-07-02,2022-07-06,192,East,Office Supplies,Marker,3,3.25,0.0,9.75,1.82
958,2022-07-09,2022-07-11,1441,Central,Furniture,Couch,9,950.0,0.0,8550.0,-1359.44
1012,2022-06-03,2022-06-07,614,South,Office Supplies,Marker,3,3.25,0.0,9.75,1.62
453,2022-08-25,2022-08-30,1303,South,Furniture,Table,6,380.0,0.0,2280.0,641.61
1228,2022-03-18,2022-03-22,59,East,Furniture,Desk,7,425.0,0.13,2588.25,458.38
912,2023-01-21,2023-01-27,775,West,Furniture,Chair,3,135.0,0.0,405.0,100.76
218,2022-04-29,2022-04-30,1059,East,Furniture,Table,1,380.0,0.08,349.6,63.11
474,2024-08-26,2024-08-27,449,West,Technology,Laptop,7,1500.0,0.0,10500.0,1932.31
432,2022-12-20,2022-12-24,1495,West,Furniture,Table,3,430.0,0.08,1186.8,179.06
341,2023-08-12,2023-08-13,644,West,Furniture,Cabinet,10,300.0,0.07,2790.0,597.52
551,2024-03-30,2024-04-05,420,West,Office Supplies,Stapler,14,8.5,0.1,107.1,17.99
1636,2022-05-09,2022-05-10,1696,West,Furniture,Desk,6,425.0,0.03,2473.5,565.92
1313,2024-06-24,2024-06-28,1834,East,Office Supplies,Pen,15,1.5,0.13,19.58,5.28
1278,2023-07-12,2023-07-15,1018,West,Office Supplies,Notebook,14,6.0,0.0,84.0,18.77
1758,2024-10-21,2024-10-24,1007,Central,Technology,Printer,6,300.0,0.0,1800.0,523.83
357,2023-12-27,2023-12-29,1244,Central,Furniture,Desk,4,425.0,0.0,1700.0,-507.09
23,2023-07-24,2023-07-25,1916,West,Furniture,Bookshelf,11,220.0,0.16,2032.8,588.13
1786,2023-05-03,2023-05-07,78,Central,Furniture,Table,6,380.0,0.2,1824.0,615.31
522,2022-02-12,2022-02-13,254,South,Office Supplies,Marker,13,3.25,0.11,37.6,7.42
1782,2023-01-04,2023-01-09,851,East,Office Supplies,Envelope,12,0.75,0.0,9.0,1.69
1861,2024-10-15,2024-10-21,387,East,Office Supplies,Folder,6,2.0,0.0,12.0,3.26
1124,2023-02-01,2023-02-02,1728,West,Furniture,Couch,8,950.0,0.0,7600.0,2044.21
802,2023-10-03,2023-10-04,792,West,Furniture,Desk,9,450.0,0.13,3523.5,887.99
1204,2024-04-16,2024-04-19,926,South,Office Supplies,Stapler,4,8.5,0.2,27.2,4.1
1247,2023-01-18,2023-01-24,1004,West,Office Supplies,Marker,9,3.25,0.11,26.03,6.8
1930,2022-10-23,2022-10-27,203,Central,Office Supplies,Envelope,11,0.75,0.0,8.25,2.78
762,2022-07-02,2022-07-03,113,South,Office Supplies,Stapler,11,8.5,0.0,93.5,20.28
1683,2023-04-20,2023-04-23,836,Central,Furniture,Table,5,520.0,0.18,2132.0,732.38
442,2023-03-29,2023-03-31,1869,East,Furniture,Table,1,430.0,0.0,430.0,95.18
1632,2024-02-29,2024-03-06,613,Central,Office Supplies,Stapler,8,8.5,0.11,60.52,10.77
769,2024-02-02,2024-02-05,1327,East,Office Supplies,Paper,10,12.0,0.1,108.0,24.81
1016,2022-10-11,2022-10-14,980,Central,Technology,Mouse,1,19.0,0.0,19.0,4.73
1349,2024-12-25,2024-12-28,936,East,Technology,Printer,2,300.0,0.0,600.0,165.54
516,2023-06-27,2023-06-28,846,West,Office Supplies,Stapler,15,8.5,0.19,103.28,25.92
1040,2022-02-10,2022-02-11,1732,Central,Office Supplies,Envelope,15,0.75,0.04,10.8,2.78
792,2023-07-17,2023-07-19,757,East,Furniture,Couch,1,950.0,0.0,950.0,147.07
336,2024-01-21,2024-01-26,1180,Central,Furniture,Bookshelf,5,220.0,0.0,1100.0,220.8
1783,2022-02-12,2022-02-17,1908,South,Office Supplies,Notebook,4,6.0,0.0,24.0,5.09
258,2024-12-12,2024-12-17,1328,West,Technology,Laptop,10,1100.0,0.08,10120.0,3515.87
497,2024-03-03,2024-03-09,253,East,Furniture,Cabinet,10,300.0,0.06,2820.0,-589.7
2012,2024-04-27,2024-05-03,97,South,Technology,Monitor,4,230.0,0.0,920.0,302.97
896,2023-08-24,2023-08-26,379,Central,Technology,Printer,1,350.0,0.0,350.0,73.83
160,2023-04-23,2023-04-29,1623,South,Office Supplies,Folder,9,2.0,0.09,16.38,2.77
1499,2023-06-03,2023-06-08,756,Central,Office Supplies,Marker,10,3.25,0.0,32.5,6.48
852,2022-01-28,2022-02-02,954,West,Technology,Monitor,5,300.0,0.0,1500.0,306.85
1688,2022-07-08,2022-07-11,1188,South,Office Supplies,Notebook,4,6.0,0.06,22.56,7.8
1932,2024-08-20,2024-08-26,1854,West,Office Supplies,Pen,10,3.0,0.14,25.8,7.35
690,2023-08-21,2023-08-22,662,East,Furniture,Chair,1,180.0,0.0,180.0,60.54
1699,2022-06-30,,1854,Central,Furniture,Chair,7,180.0,0.0,1260.0,399.42
380,2022-08-30,2022-09-02,581,Central,Furniture,Desk,1,425.0,0.0,425.0,112.93
1569,2022-07-29,2022-08-01,1614,West,Furniture,Couch,6,950.0,0.0,5700.0,1624.94
1953,2024-03-06,2024-03-09,865,West,Furniture,Desk,6,425.0,0.2,2040.0,560.93
957,2022-06-05,2022-06-06,1784,East,Furniture,Chair,5,180.0,0.2,720.0,203.94
691,2022-08-23,2022-08-28,1369,South,Furniture,Desk,2,450.0,0.0,900.0,182.66
1451,2023-09-13,2023-09-16,1879,Central,Furniture,Bookshelf,2,220.0,0.09,400.4,92.74
1637,2023-08-24,2023-08-26,605,Central,Office Supplies,Notebook,11,6.0,0.0,66.0,17.72
1292,2024-01-31,2024-02-03,499,East,Furniture,Chair,5,90.0,0.0,450.0,70.73
1859,2023-03-01,2023-03-05,1969,East,Office Supplies,Stapler,7,8.5,0.0,59.5,14.67
1601,2022-12-28,2022-12-31,8,West,Technology,Mouse,7,25.0,0.25,131.25,42.26
1441,2022-08-15,2022-08-16,1260,West,Office Supplies,Envelope,8,0.75,0.0,6.0,1.49
1192,2024-04-12,2024-04-18,1217,South,Furniture,Table,2,380.0,0.0,760.0,197.95
1866,2023-08-09,2023-08-12,166,East,Technology,Mouse,11,19.0,0.0,209.0,39.79
1067,2023-10-21,2023-10-27,26,South,Office Supplies,Stapler,3,8.5,0.0,25.5,7.88
1580,2022-11-27,2022-12-01,333,East,Office Supplies,Pen,7,1.5,0.15,8.92,1.98
285,2022-11-01,2022-11-03,736,Central,Furniture,Table,4,430.0,0.1,1548.0,528.36
397,2022-09-20,2022-09-26,1621,East,Office Supplies,Paper,14,12.0,0.21,132.72,46.29
12,2024-06-05,2024-06-10,797,East,Office Supplies,Folder,5,2.0,0.18,8.2,2.73
1631,2023-04-01,2023-04-04,944,Central,Furniture,Chair,2,180.0,0.0,360.0,60.11
1326,2023-06-26,2023-06-30,647,East,Furniture,Bookshelf,10,220.0,0.0,2200.0,476.6
1922,2024-01-27,2024-01-31,151,South,Office Supplies,Notebook,4,6.0,0.0,24.0,
1277,2024-11-09,2024-11-15,1961,West,Office Supplies,Stapler,16,8.5,0.0,136.0,42.28
499,2024-04-01,2024-04-03,1313,West,Office Supplies,Notebook,6,6.0,0.19,29.16,9.69
754,2023-06-26,2023-06-27,1338,South,Office Supplies,Paper,4,12.0,0.0,48.0,12.7
35,2023-06-04,2023-06-07,591,Central,Furniture,Desk,4,425.0,0.05,1615.0,397.42
727,2024-11-09,2024-11-13,1930,East,Office Supplies,Stapler,5,8.5,0.12,37.4,6.41
849,2023-08-21,2023-08-23,1015,South,Technology,Laptop,9,1500.0,0.0,13500.0,4291.57
90,2022-07-13,2022-07-18,1190,West,Technology,Mouse,7,19.0,0.0,133.0,39.77
776,2024-12-06,2024-12-10,399,West,Furniture,Desk,11,450.0,0.0,4950.0,800.79
605,2022-08-20,2022-08-22,789,South,Furniture,Cabinet,3,300.0,0.22,702.0,134.7
1946,2023-05-05,2023-05-06,721,West,Technology,Monitor,8,230.0,0.0,1840.0,481.08
970,2024-05-11,2024-05-12,1807,South,Office Supplies,Pen,11,1.5,0.13,14.36,4.12
1626,2022-06-20,2022-06-24,1752,West,Office Supplies,Marker,15,3.25,0.17,40.46,7.18
1022,2024-02-26,2024-03-01,943,South,Furniture,Table,7,380.0,0.0,2660.0,529.25
418,2022-06-09,2022-06-15,149,East,Office Supplies,Envelope,8,0.75,0.0,6.0,1.13
115,2024-10-10,2024-10-13,1036,East,Technology,Monitor,4,230.0,0.0,920.0,178.48
617,2023-04-12,2023-04-14,581,East,Office Supplies,Paper,7,12.0,0.0,84.0,28.07
1927,2022-03-10,2022-03-14,299,East,Furniture,Bookshelf,8,220.0,0.0,1760.0,515.97
1220,2023-10-08,2023-10-11,1732,West,Furniture,Cabinet,3,300.0,0.0,900.0,267.68
826,2022-07-15,2022-07-21,690,Central,Office Supplies,Stapler,4,8.5,0.0,34.0,10.5
1525,2023-04-16,2023-04-19,1964,South,Technology,Mouse,3,25.0,0.0,75.0,16.6
1650,2022-04-24,2022-04-28,1793,Central,Office Supplies,Pen,14,1.5,0.0,21.0,6.37
1517,2024-12-04,2024-12-05,1238,West,Office Supplies,Paper,9,12.0,0.0,108.0,37.33
1099,2024-01-19,2024-01-21,1876,West,Furniture,Chair,8,90.0,0.0,720.0,208.57
413,2024-08-13,2024-08-15,517,Central,Furniture,Table,1,520.0,0.0,520.0,121.34
1400,2024-09-17,2024-09-18,1265,Central,Technology,Laptop,7,1200.0,0.0,8400.0,2463.48
1444,2024-01-11,2024-01-15,397,West,Furniture,Chair,9,90.0,0.21,639.9,211.27
729,2023-06-20,2023-06-22,1014,West,Office Supplies,Marker,14,3.25,0.0,45.5,8.0
1301,2022-04-26,2022-04-30,941,South,Office Supplies,Pen,15,3.0,0.07,41.85,8.5
1021,2023-09-25,2023-10-01,1532,East,Office Supplies,Pen,16,1.5,0.0,24.0,8.01
761,2024-01-10,2024-01-14,1374,East,Furniture,Bookshelf,3,220.0,0.0,660.0,223.9
676,2022-05-02,2022-05-05,1568,South,Furniture,Chair,3,135.0,0.0,405.0,99.97
1418,2023-11-22,2023-11-23,1445,Central,Technology,Monitor,8,300.0,0.03,2328.0,523.59
1893,2024-05-17,2024-05-21,610,West,Technology,Mouse,4,49.0,0.0,196.0,40.49
457,2022-10-13,2022-10-19,149,Central,Furniture,Cabinet,8,300.0,0.17,1992.0,497.5
920,2023-09-05,2023-09-10,928,East,Furniture,Cabinet,5,300.0,0.18,1230.0,414.39
192,2023-09-22,2023-09-23,270,East,Furniture,Chair,3,180.0,0.01,534.6,96.21
739,2023-08-06,2023-08-08,516,Central,Office Supplies,Envelope,6,0.75,0.0,4.5,1.05
1713,2022-11-02,2022-11-05,1566,East,Office Supplies,Folder,16,2.0,0.0,32.0,10.63
1123,2022-07-02,2022-07-04,1065,West,Furniture,Desk,4,425.0,0.0,1700.0,373.7
1572,2022-01-03,2022-01-09,990,South,Furniture,Bookshelf,8,220.0,0.0,1760.0,534.36
978,2022-06-05,,1071,Central,Technology,Laptop,6,1100.0,0.0,6600.0,1503.82
1009,2022-10-08,2022-10-10,424,West,Furniture,Bookshelf,7,220.0,0.0,1540.0,478.92
96,2022-01-09,2022-01-10,774,West,Furniture,Bookshelf,9,220.0,0.17,1643.4,568.95
1688,2022-07-08,2022-07-10,1188,East,Office Supplies,Pen,8,3.0,0.0,24.0,5.46
663,2023-06-07,2023-06-11,522,West,Furniture,Table,3,430.0,0.0,1290.0,411.54
1214,2022-09-02,2022-09-04,542,Central,Furniture,Bookshelf,3,220.0,0.0,660.0,229.47
1760,2022-06-16,2022-06-19,509,West,Technology,Laptop,11,1200.0,0.1,11880.0,4119.58
37,2022-07-18,2022-07-21,387,South,Furniture,Table,3,430.0,0.03,1251.3,296.25
1804,2023-01-25,,1000,West,Office Supplies,Notebook,14,6.0,0.1,75.6,-18.68
1393,2024-02-15,2024-02-18,1490,West,Furniture,Cabinet,10,300.0,0.05,2850.0,600.44
1719,2023-05-11,2023-05-13,1403,South,Furniture,Couch,2,950.0,0.0,1900.0,404.33
1549,2024-03-04,2024-03-07,1777,West,Furniture,Chair,1,90.0,0.1,81.0,20.13
279,2024-12-24,2024-12-25,1100,West,Office Supplies,Envelope,13,0.75,0.0,9.75,1.85
217,2024-03-07,2024-03-10,1025,East,Furniture,Cabinet,10,300.0,0.1,2700.0,789.01
867,2023-08-11,2023-08-15,344,Central,Technology,Monitor,1,300.0,0.18,246.0,63.29
873,2023-07-15,2023-07-16,960,East,Technology,Laptop,4,1500.0,0.0,6000.0,1977.68
1822,2023-05-15,2023-05-20,464,Central,Furniture,Table,3,430.0,0.19,1044.9,326.13
1297,2022-12-31,2023-01-04,163,South,Office Supplies,Pen,7,3.0,0.0,21.0,4.5
1905,2022-09-19,2022-09-21,176,South,Furniture,Chair,9,90.0,0.15,688.5,172.92
62,2022-12-04,2022-12-06,1390,South,Office Supplies,Pen,14,1.5,0.01,20.79,6.24
596,2022-05-09,2022-05-11,1154,Central,Furniture,Couch,8,950.0,0.0,7600.0,1433.66
1904,2024-07-16,2024-07-20,1824,Central,Furniture,Bookshelf,9,220.0,0.0,1980.0,309.51
729,2023-06-20,2023-06-24,1014,Central,Office Supplies,Notebook,15,6.0,0.23,69.3,22.21
1366,2024-08-31,2024-09-04,632,South,Furniture,Cabinet,5,300.0,0.17,1245.0,-221.0
397,2022-09-20,2022-09-21,1621,Central,Furniture,Table,8,380.0,0.0,3040.0,996.76
699,2022-03-29,2022-04-04,1068,West,Office Supplies,Stapler,6,8.5,0.0,51.0,16.97
1043,2023-05-29,2023-05-30,1897,East,Technology,Laptop,5,1100.0,0.0,5500.0,-1331.77
177,2022-05-10,2022-05-12,1767,South,Furniture,Desk,3,450.0,0.01,1336.5,416.13
1636,2022-05-09,2022-05-15,1696,East,Furniture,Table,5,430.0,0.0,2150.0,478.67
396,2024-07-09,2024-07-12,770,West,Furniture,Desk,3,450.0,0.2,1080.0,347.39
445,2022-07-27,2022-07-29,618,Central,Furniture,Chair,5,180.0,0.05,855.0,269.27
1257,2024-02-01,2024-02-06,787,East,Office Supplies,Pen,13,3.0,0.0,39.0,6.46
1939,2023-05-19,2023-05-20,1710,West,Technology,Laptop,5,1500.0,0.14,6450.0,1719.06
76,2024-06-07,2024-06-11,1070,West,Office Supplies,Notebook,8,6.0,0.12,42.24,11.74
265,2023-08-08,2023-08-09,1781,East,Furniture,Cabinet,9,300.0,0.1,2430.0,364.92
455,2023-09-22,2023-09-26,1541,South,Furniture,Chair,1,135.0,0.22,105.3,36.43
1820,2024-10-11,2024-10-17,595,East,Furniture,Chair,10,90.0,0.0,900.0,208.18
718,2024-11-02,2024-11-07,1417,South,Office Supplies,Envelope,16,0.75,0.0,12.0,3.04
735,2022-07-07,2022-07-13,1081,Central,Furniture,Cabinet,6,300.0,0.11,1602.0,302.72
1408,2023-10-30,2023-11-04,1675,South,Technology,Mouse,1,25.0,0.0,25.0,6.8
1588,2023-03-22,2023-03-23,1017,Central,Furniture,Chair,6,180.0,0.0,1080.0,337.09
851,2023-07-27,2023-07-31,1378,East,Furniture,Desk,2,425.0,0.0,850.0,227.1
1530,2023-03-10,2023-03-16,1355,Central,Office Supplies,Paper,10,12.0,0.02,117.6,36.17
1391,2024-12-18,2024-12-23,1495,West,Office Supplies,Notebook,13,6.0,0.0,78.0,23.11
144,2023-06-16,2023-06-18,956,Central,Office Supplies,Pen,5,3.0,0.0,15.0,2.96
885,2024-02-21,2024-02-23,1947,South,Office Supplies,Paper,12,12.0,0.24,109.44,25.96
1093,2022-10-10,2022-10-16,1672,South,Office Supplies,Envelope,16,0.75,0.0,12.0,2.16
1123,2022-07-02,2022-07-06,1065,South,Furniture,Bookshelf,6,220.0,0.17,1095.6,173.53
396,2024-07-09,2024-07-15,770,Central,Furniture,Desk,6,425.0,0.0,2550.0,414.67
1049,2024-02-18,2024-02-19,1600,South,Technology,Mouse,4,19.0,0.12,66.88,22.64
948,2022-09-22,2022-09-27,1396,South,Office Supplies,Pen,7,3.0,0.0,21.0,7.29
891,2024-11-15,2024-11-16,881,West,Furniture,Couch,2,950.0,0.02,1862.0,314.67
1493,2023-11-29,2023-12-01,1819,Central,Office Supplies,Pen,12,3.0,0.0,36.0,7.81
1508,2023-09-15,2023-09-20,307,West,Technology,Laptop,10,1200.0,0.2,9600.0,1659.69
1589,2022-12-23,2022-12-29,1625,South,Technology,Printer,8,300.0,0.0,2400.0,760.43
1175,2024-11-19,2024-11-20,1212,South,Technology,Mouse,10,19.0,0.0,190.0,47.36
1168,2024-09-12,2024-09-15,1381,South,Technology,Laptop,7,1100.0,0.02,7546.0,2069.51
569,2023-10-23,2023-10-27,650,Central,Office Supplies,Notebook,12,6.0,0.0,72.0,18.57
1063,2022-12-09,2022-12-13,1455,East,Technology,Laptop,6,1200.0,0.02,7056.0,2060.71
109,2024-06-13,2024-06-16,515,South,Office Supplies,Envelope,9,0.75,0.0,6.75,1.44
1717,2022-07-25,2022-07-27,1209,South,Technology,Monitor,1,280.0,0.0,280.0,49.7
1066,2023-06-11,2023-06-16,1897,South,Furniture,Desk,5,425.0,0.13,1848.75,283.83
1210,2022-09-19,2022-09-23,1851,South,Furniture,Cabinet,7,300.0,0.04,2016.0,482.1
935,2023-11-01,2023-11-04,269,Central,Furniture,Table,1,380.0,0.0,380.0,126.0
398,2023-09-29,2023-10-05,1191,East,Office Supplies,Folder,4,2.0,0.0,8.0,1.69
1247,2023-01-18,2023-01-21,1004,East,Office Supplies,Stapler,11,8.5,0.0,93.5,17.69
634,2023-05-14,2023-05-16,540,East,Furniture,Couch,3,950.0,0.0,2850.0,-955.34
1157,2023-07-17,2023-07-19,1142,South,Furniture,Couch,6,950.0,0.11,5073.0,867.94
1187,2024-07-21,2024-07-22,7,South,Office Supplies,Marker,9,3.25,0.03,28.37,4.55
1239,2023-11-05,2023-11-09,365,East,Office Supplies,Notebook,11,6.0,0.0,66.0,21.51
733,2022-02-07,2022-02-08,942,East,Office Supplies,Folder,7,2.0,0.04,13.44,3.9
235,2024-07-07,2024-07-10,1452,South,Office Supplies,Notebook,6,6.0,0.0,36.0,8.44
1867,2022-01-22,2022-01-27,154,South,Office Supplies,Paper,13,12.0,0.02,152.88,45.94
658,2023-10-14,2023-10-19,1883,West,Furniture,Desk,2,450.0,0.05,855.0,255.04
751,2022-03-01,2022-03-03,915,West,Furniture,Table,3,380.0,0.0,1140.0,180.13
588,2023-08-17,2023-08-22,744,West,Technology,Monitor,5,300.0,0.0,1500.0,427.87
1033,2024-03-31,,1763,East,Furniture,Cabinet,11,300.0,0.0,3300.0,917.98
1098,2022-05-22,2022-05-27,1315,Central,Office Supplies,Paper,15,12.0,0.18,147.6,50.59
954,2024-09-08,2024-09-11,1155,South,Furniture,Chair,2,135.0,0.2,216.0,74.16
492,2023-08-01,2023-08-06,859,West,Furniture,Desk,4,450.0,0.0,1800.0,406.01
913,2024-04-27,2024-05-03,387,Central,Office Supplies,Paper,3,12.0,0.0,36.0,9.65
1277,2024-11-09,2024-11-14,1961,South,Office Supplies,Stapler,6,8.5,0.0,51.0,9.09
1254,2023-05-24,2023-05-29,273,Central,Office Supplies,Notebook,9,6.0,0.11,48.06,7.85
1543,2023-05-06,2023-05-07,1857,East,Office Supplies,Folder,16,2.0,0.0,32.0,7.57
1198,2022-05-06,2022-05-09,395,East,Furniture,Table,3,520.0,0.0,1560.0,449.24
1677,2022-08-09,2022-08-11,1928,East,Office Supplies,Pen,12,1.5,0.0,18.0,4.74
1192,2024-04-12,2024-04-13,1217,West,Office Supplies,Envelope,10,0.75,0.0,7.5,1.77
170,2023-01-16,2023-01-20,1647,South,Technology,Mouse,6,19.0,0.13,99.18,31.11
